state,lat,p,c,borough,city,country_code,country,postcode,col,display_name,lng,suburb,d,city_district
Moravskoslezsko,49.69272,33.9,TANK ONO,,,cz,Česko,742 51,#009900,"K Letišti, Mošnov, okres Nový Jičín, Moravskoslezský kraj, Moravskoslezsko, 742 51, Česko",18.12716,Mošnov,Dnes,
Košický kraj,48.67777,0.0,Slovnaft,,Košice,sk,Slovensko,040 17,black,"Fresh Corner, 1208, Barca, okres Košice IV, Košice, Košický kraj, Východné Slovensko, 040 17, Slovensko",21.26878,Barca,,okres Košice IV
Trenčiansky kraj,48.87607,0.0,SLOVNAFT,,Trenčín,sk,Slovensko,911 04,black,"Slovnaft, 1880, Belá, Trenčianske Biskupice, Trenčín, okres Trenčín, Trenčiansky kraj, Západné Slovensko, 911 04, Slovensko",18.02506,,,Trenčianske Biskupice
Bratislavský kraj,48.21698,0.0,Slovnaft,,Bratislava,sk,Slovensko,831 06,black,"Slovnaft, Púchovská, Komisárky, Centrálna Rača, Bratislava, okres Bratislava III, Bratislava, Bratislavský kraj, 831 06, Slovensko",17.16993,Centrálna Rača,,okres Bratislava III
Střední Čechy,49.88847,0.0,KM-PRONA,,,cz,Česko,285 04,black,"244, Kolínská, Uhlířské Janovice, okres Kutná Hora, Střední Čechy, 285 04, Česko",15.06886,Uhlířské Janovice,,
województwo dolnośląskie,50.90905,0.0,Horex,,,pl,Polska,59-920,black,"Pocztowa, Bogatynia, gmina Bogatynia, powiat zgorzelecki, województwo dolnośląskie, 59-920, Polska",14.96707,,,
,49.34478,0.0,F1,,,cz,Česko,345 32,black,"Free1 GAS Folmava, 26, Horní Folmava, Dolní Folmava, Česká Kubice, okres Domažlice, Plzeňský kraj, 345 32, Česko",12.85111,,,
Trenčiansky kraj,48.78569,0.0,Slovnaft,,,sk,Slovensko,971 01,black,"Slovnaft, 185/17, Nedožerská cesta, Necpaly, Prievidza, okres Prievidza, Trenčiansky kraj, Západné Slovensko, 971 01, Slovensko",18.62853,Necpaly,,
,49.86267,0.0,EuroOil,,,cz,Česko,348 15,black,"21;198;201;230, Planá u Mariánských Lázní, Planá, okres Tachov, Plzeňský kraj, 348 15, Česko",12.73708,Planá u Mariánských Lázní,,
Praha,50.07852,39.9,Medos,,Hlavní město Praha,cz,Česko,100 42,#999900,"Medos Agro, Vinohradská, Žižkov, Praha, obvod Praha 3, Hlavní město Praha, Praha, 100 42, Česko",14.46969,Žižkov,před 7 dny,obvod Praha 3
województwo śląskie,49.76468,0.0,MOL,,,pl,Polska,43-400,black,"MOL, 45, Katowicka, Pastwiska, Cieszyn, powiat cieszyński, województwo śląskie, 43-400, Polska",18.63719,,,
Moravskoslezsko,49.79002,0.0,Globus,,,cz,Česko,736 01,black,"Globus, U Skleníků, Zbytky, Prostřední Suchá, Havířov, okres Karviná, Moravskoslezský kraj, Moravskoslezsko, 736 01, Česko",18.44128,Prostřední Suchá,,
,49.72874,0.0,Makro,,Plzeň,cz,Česko,318 00,black,"Makro, Obchodní, Průmyslová zóna Borská pole, Skvrňany, Plzeň 3, Plzeň, okres Plzeň-město, Plzeňský kraj, 318 00, Česko",13.32212,Skvrňany,,Plzeň 3
Střední Čechy,50.16145,35.9,RoBiN OIL,,,cz,Česko,272 01,#009900,"950, Na kopci, Kladno, okres Kladno, Střední Čechy, 272 01, Česko",14.11178,Kladno,Dnes,
Střední Morava,49.32008,37.9,EUROOIL,,,cz,Česko,752 01,#009900,"EuroOil, D1, Stříbrnice nad Hanou, Stříbrnice, okres Přerov, Olomoucký kraj, Střední Morava, 752 01, Česko",17.25949,Stříbrnice nad Hanou,před 5 dny,
województwo opolskie,50.05083,0.0,soukromnik,,,pl,Polska,48-140,black,"3, Marii Skłodowskiej-Curie, Branice, gmina Branice, powiat głubczycki, województwo opolskie, 48-140, Polska",17.79255,,,Branice
Severozápad,50.65435,0.0,Prim,,Ústí nad Labem,cz,Česko,400 01,black,"Prim Ústí nad Labem, Žižkova, Ústí nad Labem-u západního nádraží, Ústí nad Labem, okres Ústí nad Labem, Ústecký kraj, Severozápad, 400 01, Česko",14.02891,Ústí nad Labem,,
Normandie,49.33458,0.0,Intermarche,,,fr,France,14990,black,"Voie du Débarquement, Le Grand Parc, Bernières-sur-Mer, Caen, Calvados, Normandie, France métropolitaine, 14990, France",-0.41931,,,
Jihozápad,48.73554,0.0,RoBiN Oil,,,cz,Česko,382 41,black,"Senza Area, Omlenická, Kaplice, okres Český Krumlov, Jihočeský kraj, Jihozápad, 382 41, Česko",14.4833,Kaplice,,
Moravskoslezsko,49.90901,38.0,TRANSEUROPE,,,cz,Česko,735 51,#009900,"Transeurope, Ostravská, Starý Bohumín, Bohumín, okres Karviná, Moravskoslezský kraj, Moravskoslezsko, 735 51, Česko",18.33711,Starý Bohumín,před 3 dny,
Střední Čechy,49.91063,0.0,KM-PRONA,,,cz,Česko,251 68,black,"400, Pražská, Olešovice, Štiřín, Struhařov, Kamenice, okres Praha-východ, Střední Čechy, 251 68, Česko",14.58514,Štiřín,,
Jihovýchod,48.82926,36.9,KM - PRONA,,,cz,Česko,691 45,#009900,"922/70, Bratislavská, Podivín, okres Břeclav, Jihomoravský kraj, Jihovýchod, 691 45, Česko",16.85843,Podivín,před 6 dny,
Střední Čechy,50.14008,0.0,ŠINDELÁŘ,,,cz,Česko,252 62,black,"682, Suchdolská, Horoměřice, okres Praha-západ, Střední Čechy, 252 62, Česko",14.34786,Horoměřice,,
Severovýchod,50.58774,36.9,RoBiN OIL,,,cz,Česko,511 01,#009900,"182, Palackého, Konělupy, Turnov, okres Semily, Liberecký kraj, Severovýchod, 511 01, Česko",15.14789,Turnov,Dnes,
Praha,50.07074,33.9,Tank ONO,,Hlavní město Praha,cz,Česko,102 03,#009900,"Černokostelecká, Štěrboholy, Praha, obvod Praha 10, Hlavní město Praha, Praha, 102 03, Česko",14.54123,Štěrboholy,před 4 dny,obvod Praha 10
Jihovýchod,49.71334,0.0,Stanislava Adamová,,,cz,Česko,583 01,black,"1712, Sokolohradská, Chotěboř, okres Havlíčkův Brod, Kraj Vysočina, Jihovýchod, 583 01, Česko",15.68081,Chotěboř,,
,49.65952,0.0,F1,,,cz,Česko,348 07,black,"605, Rozvadov, okres Tachov, Plzeňský kraj, 348 07, Česko",12.53354,Rozvadov,,
Střední Morava,49.21522,33.9,AVIA,,,cz,Česko,763 11,#009900,"Avia Lípa, 4. května, Lípa nad Dřevnicí, Lípa, okres Zlín, Zlínský kraj, Střední Morava, 763 11, Česko",17.76042,Lípa nad Dřevnicí,Dnes,
Severozápad,50.48967,0.0,MOL,,,cz,Česko,434 01,black,"1241/1, Velebudická, Most II, Most, okres Most, Ústecký kraj, Severozápad, 434 01, Česko",13.6534,Most II,,
Severozápad,50.42565,33.9,TANK ONO,,,cz,Česko,413 01,#009900,"Ono - Roudnice nad Labem, Hornická, Roudnice nad Labem, Podlusky, Roudnice nad Labem, okres Litoměřice, Ústecký kraj, Severozápad, 413 01, Česko",14.23923,Roudnice nad Labem,Dnes,
Severovýchod,50.43644,0.0,M-SILNICE,,,cz,Česko,506 42,black,"M-Silnice, Šibeňák, Valdické Předměstí, Jičín, okres Jičín, Královéhradecký kraj, Severovýchod, 506 42, Česko",15.37025,Valdické Předměstí,,
Střední Morava,49.21258,0.0,TANK ONO,,,cz,Česko,763 12,black,"49, Zádveřice, Zádveřice-Raková, okres Zlín, Zlínský kraj, Střední Morava, 763 12, Česko",17.80921,Zádveřice,,
Střední Morava,49.71639,0.0,Shell,,,cz,Česko,784 01,black,"Shell, 449, Novosady, Červenka, okres Olomouc, Olomoucký kraj, Střední Morava, 784 01, Česko",17.0768,Červenka,,
Jihozápad,48.82092,0.0,Benzina,,,cz,Česko,382 32,black,"Stop Cafe, 3, Velešín, okres Český Krumlov, Jihočeský kraj, Jihozápad, 382 32, Česko",14.4588,Velešín,,
,49.74757,0.0,Shell,,Plzeň,cz,Česko,301 00,black,"2729/41, Přemyslova, Jikalka, Plzeň, Plzeň 3, Plzeň, okres Plzeň-město, Plzeňský kraj, 301 00, Česko",13.36491,Plzeň,,Plzeň 3
,49.15421,0.0,Neznámá,,,cz,Česko,377 01,black,"Nádražní, Jindřichův Hradec II, Jindřichův Hradec, Dolní Skrýchov, Jindřichův Hradec, okres Jindřichův Hradec, 377 01, Česko",15.0024,Jindřichův Hradec II,,
Střední Morava,49.48178,0.0,VENA-TRADE,,,cz,Česko,798 48,black,"163, Prostějovská, Protivanov, okres Prostějov, Olomoucký kraj, Střední Morava, 798 48, Česko",16.83936,Protivanov,,
Severozápad,50.38428,0.0,Majority Petrol,,,cz,Česko,440 01,black,"470, Dobroměřice, okres Louny, Ústecký kraj, Severozápad, 440 01, Česko",13.78714,,,
Střední Morava,49.2124,0.0,ALITRON,,,cz,Česko,763 11,black,"Výpusta, Želechovice nad Dřevnicí, okres Zlín, Zlínský kraj, Střední Morava, 763 11, Česko",17.74148,Želechovice nad Dřevnicí,,
Prešovský kraj,48.83776,0.0,Slovnaft,,,sk,Slovensko,082 03,black,"Janovík, D1, Bretejovce, okres Prešov, Prešovský kraj, 082 03, Slovensko",21.30277,,,
,49.02264,0.0,LURA,,,cz,Česko,378 33,black,"Z-Box, Švermova, Ovčárna, Nová Bystřice, Albeř, Nová Bystřice, okres Jindřichův Hradec, 378 33, Česko",15.10621,Nová Bystřice,,
Region Hovedstaden,55.09752,0.0,Neznáma,,,dk,Danmark,3700,black,"Zahrtmannsvej, Rønne, Bornholms Regionskommune, Region Hovedstaden, 3700, Danmark",14.71221,,,
,48.98187,0.0,RoBiN OIL,,České Budějovice,cz,Česko,370 05,black,"M. Horákové, Sídliště Máj, České Budějovice 2, České Budějovice, okres České Budějovice, 370 05, Česko",14.44151,České Budějovice 2,,
Severovýchod,49.7781,0.0,AGROSERVIS,,,cz,Česko,539 43,black,"3544, Krouna, okres Chrudim, Pardubický kraj, Severovýchod, 539 43, Česko",16.0329,Krouna,,
,49.01063,0.0,MOL,,,cz,Česko,691 63,black,"598, Velké Němčice, okres Břeclav, Jihomoravský kraj, 691 63, Česko",16.6869,,,
Střední Morava,49.05003,0.0,EuroOil,,,cz,Česko,686 68,black,"ČS EuroOil, 50, Kunovice u Uherského Hradiště, Kunovice, okres Uherské Hradiště, Zlínský kraj, Střední Morava, 686 68, Česko",17.46526,Kunovice u Uherského Hradiště,,
Severozápad,50.21782,0.0,F1 (Top Tank),,,cz,Česko,352 01,black,"Selbská, Aš, okres Cheb, Karlovarský kraj, Severozápad, 352 01, Česko",12.17656,Aš,,
Jihovýchod,49.15462,0.0,Tesco,,Brno,cz,Česko,619 00,black,"Tesco Vídeňská, Vídeňská, Dolní Heršpice, Brno, okres Brno-město, Jihomoravský kraj, Jihovýchod, 619 00, Česko",16.59982,Dolní Heršpice,,
Severozápad,50.54553,0.0,MOL,,,cz,Česko,418 01,black,"380, Spojovací, Újezdské Předměstí, Bílina, okres Teplice, Ústecký kraj, Severozápad, 418 01, Česko",13.7717,Újezdské Předměstí,,
Bratislavský kraj,48.21354,0.0,Slovnaft,,,sk,Slovensko,903 01,black,"1234, Senec, okres Senec, Bratislavský kraj, 903 01, Slovensko",17.38251,,,
Severovýchod,50.76754,0.0,MOL,,,cz,Česko,473 01,black,"MOL Nový Bor, Lipová, Arnultovice, Arnultovice u Nového Boru, Nový Bor, okres Česká Lípa, Liberecký kraj, Severovýchod, 473 01, Česko",14.54063,Arnultovice,,
Severozápad,50.65168,33.9,TANK ONO,,,cz,Česko,417 31,#009900,"Tank Ono - ČS Teplice, Riegrova, Teplice-Trnovany, Teplice, okres Teplice, Ústecký kraj, Severozápad, 417 31, Česko",13.83387,Teplice-Trnovany,Dnes,
Praha,50.0707,33.9,Tank ONO,,Hlavní město Praha,cz,Česko,102 03,#009900,"Černokostelecká, Štěrboholy, Praha, obvod Praha 10, Hlavní město Praha, Praha, 102 03, Česko",14.54129,Štěrboholy,Dnes,obvod Praha 10
,49.15318,0.0,EuroOil,,,cz,Česko,377 01,black,"EuroOil Jindřichův Hradec, Pražská, Radouňka, Jindřichův Hradec, okres Jindřichův Hradec, 377 01, Česko",14.98882,,,
Střední Čechy,50.0046,0.0,PRIM,,,cz,Česko,252 43,black,"Prim Praha, Čestlice, Obchodní, Čestlice, okres Praha-východ, Střední Čechy, 252 43, Česko",14.57415,Čestlice,,
Střední Morava,49.34798,33.9,Tank ONO ,,,cz,Česko,768 23,#009900,"55, Břest, okres Kroměříž, Zlínský kraj, Střední Morava, 768 23, Česko",17.44691,Břest,Předevčírem,
,44.46209,0.0,"INA Industija nafte, d.d.",,,hr,Hrvatska,,black,"Odmorište Zir, A1, Mogarić, Grad Gospić, Općina Lovinac, Ličko-senjska županija, Hrvatska",15.60312,,,Mogarić
Severozápad,50.08618,33.9,TANK ONO,,,cz,Česko,350 02,#009900,"ONO, 23, Obilná, Odrava, okres Cheb, Karlovarský kraj, Severozápad, 350 02, Česko",12.45936,,Dnes,
Střední Čechy,50.03532,0.0,MOL,,,cz,Česko,280 00,black,"MOL, Kolín - Ke Hřbitovu, Sadová, Kolín V, Kolín, okres Kolín, Střední Čechy, 280 00, Česko",15.20793,Kolín V,,
Severozápad,50.78464,0.0,TTB s.r.o.,,,cz,Česko,403 36,black,"Tisá, okres Ústí nad Labem, Ústecký kraj, Severozápad, 403 36, Česko",14.01838,Tisá,,
Severovýchod,50.13071,36.9,KM-PRONA,,,cz,Česko,533 22,#999900,"177, Býšť, okres Pardubice, Pardubický kraj, Severovýchod, 533 22, Česko",15.91449,,před 9 dny,
Severovýchod,50.71646,0.0,Vendys Petrol,,,cz,Česko,470 01,black,"Vendys Petrol, ev.12, Častolovice, Česká Lípa, okres Česká Lípa, Liberecký kraj, Severovýchod, 470 01, Česko",14.54495,,,
,49.54558,0.0,MOL,,,cz,Česko,345 61,black,"27, Vránov, Staňkov, okres Domažlice, Plzeňský kraj, 345 61, Česko",13.04609,,,
Prešovský kraj,48.98418,0.0,OMV,,,sk,Slovensko,069 01,black,"2712/13, Stakčínska, Snina, okres Snina, Prešovský kraj, 069 01, Slovensko",22.16312,,,
,49.13475,33.9,TANK ONO,,,cz,Česko,377 01,#009900,"Tank Ono - ČS Jindřichův Hradec, 34, Jiráskovo předměstí, Jindřichův Hradec, okres Jindřichův Hradec, 377 01, Česko",15.01245,Jindřichův Hradec,Dnes,
Jihovýchod,49.18347,0.0,MOL,,Brno,cz,Česko,603 73,black,"MOL, Brno - Pisárky Bauerova, Bauerova, Pisárky, Brno, okres Brno-město, Jihomoravský kraj, Jihovýchod, 603 73, Česko",16.57964,Pisárky,,
Severozápad,50.38716,0.0,RoBiN OIL,,,cz,Česko,431 43,black,"Robin Oil, 607, Vysočany u Chomutova, Hrušovany, okres Chomutov, Ústecký kraj, Severozápad, 431 43, Česko",13.54151,,,
województwo dolnośląskie,50.43393,0.0,EUROBIT,,,pl,Polska,57-350,black,"Circle K, 131A, Słone, Kudowa-Zdrój, powiat kłodzki, województwo dolnośląskie, 57-350, Polska",16.20693,Słone,,
Praha,50.12823,0.0,Orlen,,Hlavní město Praha,cz,Česko,199 06,black,"Orlen, Kbelská, U Střížkova, Letňany, Praha, obvod Praha 9, Hlavní město Praha, Praha, 199 06, Česko",14.50527,Letňany,,obvod Praha 9
Střední Morava,49.13473,33.9,TANK ONO,,,cz,Česko,763 64,#009900,"Tank Ono - ČS Spytihněv, 55, Spytihněv, okres Zlín, Zlínský kraj, Střední Morava, 763 64, Česko",17.4879,Spytihněv,Dnes,
,49.25725,0.0,OMV,,,cz,Česko,386 01,black,"OMV, Dopravní, Strakonice II, Nové Strakonice, Strakonice, okres Strakonice, 386 01, Česko",13.91382,Strakonice II,,
Severovýchod,49.83355,0.0,ČS Janov,,,cz,Česko,569 55,black,"Oil Team Janov, 345, Janov, okres Svitavy, Pardubický kraj, Severovýchod, 569 55, Česko",16.38872,,,
Severozápad,50.87918,0.0,EuroOil,,,cz,Česko,407 17,black,"EuroOil Hřensko, Hraniční přechod, 62, Hřensko, okres Děčín, Ústecký kraj, Severozápad, 407 17, Česko",14.23795,Hřensko,,
Střední Čechy,49.90289,36.9,A+V Rauferovi,,,cz,Česko,267 27,#009900,"546, Nádražní, Liteň, Leč, Liteň, okres Beroun, Střední Čechy, 267 27, Česko",14.15377,Liteň,Předevčírem,
Moravskoslezsko,49.90107,0.0,EuroOil,,Ostrava,cz,Česko,711 00,black,"D1, Koblov, Ostrava, okres Ostrava-město, Moravskoslezský kraj, Moravskoslezsko, 711 00, Česko",18.30657,Koblov,,
Jihovýchod,49.35046,0.0,Zdar,,,cz,Česko,594 01,black,"ZDAR, K Novému nádraží, Velké Meziříčí, okres Žďár nad Sázavou, Kraj Vysočina, Jihovýchod, 594 01, Česko",16.02038,Velké Meziříčí,,
Střední Čechy,50.06852,0.0,MOL,,,cz,Česko,282 01,black,"1374, Palackého, Český Brod, okres Kolín, Střední Čechy, 282 01, Česko",14.84968,Český Brod,,
Severovýchod,50.32651,36.9,RoBiN OIL,,,cz,Česko,507 32,#009900,"662, Husova, Kopidlno, okres Jičín, Královéhradecký kraj, Severovýchod, 507 32, Česko",15.26378,Kopidlno,před 5 dny,
Praha,50.11233,37.5,RoBiN OIL,,Hlavní město Praha,cz,Česko,160 00,#009900,"1147, Jednořadá, Nový Bubeneč, Bubeneč, Praha, obvod Praha 6, Hlavní město Praha, Praha, 160 00, Česko",14.39465,Bubeneč,Dnes,obvod Praha 6
,49.27068,37.9,D-Oil,,Brno,cz,Česko,664 31,#009900,"D-Oil, 43, Ivanovice, Brno, okres Brno-město, Jihomoravský kraj, 664 31, Česko",16.57586,,Včera,
Severovýchod,50.76847,0.0,KM-PRONA,,,cz,Česko,473 01,black,"190, Okrouhlá, okres Česká Lípa, Liberecký kraj, Severovýchod, 473 01, Česko",14.53673,,,
Severozápad,50.48175,0.0,RoBiN OIL,,,cz,Česko,434 01,black,"RoBiN OIL Čepirohy, Čepirožská, Čepirohy, Most, okres Most, Ústecký kraj, Severozápad, 434 01, Česko",13.62026,Čepirohy,,
Střední Čechy,49.93264,0.0,MOL,,,cz,Česko,267 18,black,"MOL, 324, 116, Budňany, Karlštejn, okres Beroun, Střední Čechy, 267 18, Česko",14.18688,Budňany,,
Tirol,47.26327,0.0,Neznámá,,Innsbruck,at,Österreich,6020,black,"BP, 67, Hermann-Gmeiner-Straße, Amras, Innsbruck, Tirol, 6020, Österreich",11.45321,Amras,,Amras
Bratislavský kraj,48.18293,0.0,LUKOIL,,Bratislava,sk,Slovensko,841 01,black,"M. Schneidra Trnavského, Záluhy, Bratislava, okres Bratislava IV, Bratislava, Bratislavský kraj, 841 01, Slovensko",17.03968,Bratislava,,okres Bratislava IV
Jihovýchod,49.43676,0.0,EuroOil,,,cz,Česko,393 01,black,"EuroOil Pelhřimov, Pražská, Pelhřimov, Starý Pelhřimov, Pelhřimov, okres Pelhřimov, Kraj Vysočina, Jihovýchod, 393 01, Česko",15.21591,Pelhřimov,,
Severozápad,50.49675,0.0,F1,,,cz,Česko,431 91,black,"Bärensteinská, Vejprty, okres Chomutov, Ústecký kraj, Severozápad, 431 91, Česko",13.02975,Vejprty,,
Severozápad,50.72116,33.9,Tank ONO,,,cz,Česko,407 03,#009900,"Tank Ono, 62, Dobkovice, okres Děčín, Ústecký kraj, Severozápad, 407 03, Česko",14.18883,Dobkovice,Dnes,
Jihovýchod,49.19082,0.0,HUNSGAS,,,cz,Česko,674 01,black,"360, Střítež u Třebíče, Střítež, okres Třebíč, Kraj Vysočina, Jihovýchod, 674 01, Česko",15.88954,Střítež u Třebíče,,
Bratislavský kraj,48.16471,0.0,Slovnaft,,Bratislava,sk,Slovensko,832 32,black,"Bajkalská, Ľudová štvrť, Pasienky, Bratislava, okres Bratislava III, Bratislava, Bratislavský kraj, 832 32, Slovensko",17.1382,Bratislava,,okres Bratislava III
Praha,50.05719,37.9,ROBIN OIL,,Hlavní město Praha,cz,Česko,106 00,#009900,"RoBiN OIL Praha - Švehlova, Švehlova, Záběhlice, Praha, obvod Praha 10, Hlavní město Praha, Praha, 106 00, Česko",14.51213,Záběhlice,před 4 dny,obvod Praha 10
Severozápad,50.77017,0.0,PRIM,,,cz,Česko,405 02,black,"Albert, 1896/2, Uhelná, Letná, Podmokly, Děčín, okres Děčín, Ústecký kraj, Severozápad, 405 02, Česko",14.19715,Letná,,
Praha,50.01652,0.0,OMV,,Hlavní město Praha,cz,Česko,143 00,black,"OMV, Modřanská, Modřany, Praha, obvod Praha 4, Hlavní město Praha, Praha, 143 00, Česko",14.40273,Modřany,,obvod Praha 4
Severozápad,50.42944,0.0,F1,,,cz,Česko,362 35,black,"180, Potůčky, okres Karlovy Vary, Karlovarský kraj, Severozápad, 362 35, Česko",12.73588,,,
,45.16317,0.0,Unknown,,Slavonski Brod,hr,Hrvatska,35000,black,"Ulica Petra Svačića, Naselje Slavonija I, Mjesni odbor Plavo polje, Slavonski Brod, Grad Slavonski Brod, Brodsko-posavska županija, 35000, Hrvatska",18.00548,,,
Střední Morava,49.56025,0.0,AVIA,,,cz,Česko,783 72,black,"Avia Olomouc, Olympia, 90, Olomoucká, Velký Týnec, Vsisko, Velký Týnec, okres Olomouc, Olomoucký kraj, Střední Morava, 783 72, Česko",17.30946,Velký Týnec,,
Praha,50.06395,0.0,KM-PRONA,,Hlavní město Praha,cz,Česko,102 00,black,"1477/12, Průmyslová, Hostivař, Praha, obvod Praha 10, Hlavní město Praha, Praha, 102 00, Česko",14.53785,Hostivař,,obvod Praha 10
województwo śląskie,49.84671,0.0,Tesco,,Bielsko-Biała,pl,Polska,43-346,black,"Kornowa Kępa, Komorowice Śląskie, Bielsko-Biała, województwo śląskie, 43-346, Polska",19.0346,Komorowice Śląskie,,
Severozápad,50.42373,0.0,TANK ONO,,,cz,Česko,431 41,black,"607, Všehrdy, okres Chomutov, Ústecký kraj, Severozápad, 431 41, Česko",13.47107,Všehrdy,,
Střední Čechy,49.65087,0.0,Euro Tank,,,cz,Česko,262 31,black,"Euro Tank, D4, Milín, Buk, Milín, okres Příbram, Střední Čechy, 262 31, Česko",14.05345,Milín,,
Střední Čechy,50.13796,37.9,RoBiN OIL,,,cz,Česko,252 68,#009900,"RoBiN OIL Středokluky, 0078, Středokluky, okres Praha-západ, Střední Čechy, 252 68, Česko",14.24393,Středokluky,Dnes,
Střední Čechy,49.69891,0.0,KM-PRONA,,,cz,Česko,258 01,black,"KM-Prona, Vlašim, Průmyslová, Vlašim, okres Benešov, Střední Čechy, 258 01, Česko",14.90555,Vlašim,,
Oberösterreich,48.34795,0.0,OMV,,,at,Österreich,4111,black,"OMV, 3, Mühlkreisbahnstraße, Schwarzgrub, Walding, Bezirk Urfahr-Umgebung, Oberösterreich, 4111, Österreich",14.15386,,,
Severozápad,51.0334,0.0,F1,,,cz,Česko,407 77,black,"Budišínská, Rožany, Šluknov, okres Děčín, Ústecký kraj, Severozápad, 407 77, Česko",14.44803,,,
,49.34372,0.0,RoBiN OIL,,,cz,Česko,398 31,black,"RoBiN OIL Drhovle, 4, Drhovle, Drhovle Zámek, Drhovle, okres Písek, 398 31, Česko",14.04744,Drhovle,,
Moravskoslezsko,49.67193,0.0,Eurobit,,,cz,Česko,739 51,black,"307, Dobrá, okres Frýdek-Místek, Moravskoslezský kraj, Moravskoslezsko, 739 51, Česko",18.42644,,,
Severozápad,50.04824,0.0,Mavex,,,cz,Česko,121 92,black,"Mavex Cheb, Svatý Kříž, Háje u Chebu, Cheb, okres Cheb, Karlovarský kraj, Severozápad, 121 92, Česko",12.35403,Háje u Chebu,,
Jihovýchod,49.00316,34.9,Šebesta s.r.o.,,,cz,Česko,697 01,#999900,"Wiky hračky papír, 395/97, Svatoborská, Kyjov, okres Hodonín, Jihomoravský kraj, Jihovýchod, 697 01, Česko",17.11422,Kyjov,před 7 dny,
Střední Čechy,50.20209,37.2,RoBiN OIL,,,cz,Česko,250 01,#009900,"RoBiN OIL Stará Boleslav, Boleslavská, Stará Boleslav, Brandýs nad Labem-Stará Boleslav, okres Praha-východ, Střední Čechy, 250 01, Česko",14.68702,Stará Boleslav,před 4 dny,
Košický kraj,48.72618,0.0,Slovnaft,,Košice,sk,Slovensko,040 22,black,"Herlianska, Košice - mestská časť Košická Nová Ves, okres Košice III, Košice, Košický kraj, Východné Slovensko, 040 22, Slovensko",21.293,Košice - mestská časť Košická Nová Ves,,okres Košice III
Střední Čechy,49.69421,0.0,EuroOil,,,cz,Česko,261 01,black,"94, Dubenec, okres Příbram, Střední Čechy, 261 01, Česko",14.07794,,,
,49.40842,0.0,Benzina,,,cz,Česko,339 01,black,"918, Plzeňská, Klatovy II, Klatovy, okres Klatovy, Plzeňský kraj, 339 01, Česko",13.29354,Klatovy II,,
Moravskoslezsko,49.85504,0.0,EuroOil,,,cz,Česko,735 06,black,"EuroOil Karviná, Ostravská, Fryštát, Karviná-město, Karviná, okres Karviná, Moravskoslezský kraj, Moravskoslezsko, 735 06, Česko",18.53513,Fryštát,,
,49.04353,36.2,Robin oil,,,cz,Česko,373 46,#999900,"20, Pištín, Češnovice, Pištín, okres České Budějovice, 373 46, Česko",14.33468,Pištín,před 7 dny,
Severozápad,50.93089,35.9,RoBiN OIL,,,cz,Česko,407 47,#009900,"RoBiN OIL Rumburk, Pražská, Horní Jindřichov, Rumburk, okres Děčín, Ústecký kraj, Severozápad, 407 47, Česko",14.55822,Horní Jindřichov,Včera,
Bayern,49.52446,0.0,OMV,,,de,Deutschland,90562,black,"114, Hauptstraße, Heroldsberg, Landkreis Erlangen-Höchstadt, Bayern, 90562, Deutschland",11.15074,,,
województwo śląskie,49.85906,0.0,PTHU Bielaszka,,,pl,Polska,43-410,black,"Bielaszka, 32, Jagiellońska, Kończyce Małe, gmina Zebrzydowice, powiat cieszyński, województwo śląskie, 43-410, Polska",18.62848,,,
,44.46224,0.0,"INA industija nafte, d.d.",,,hr,Hrvatska,,black,"Odmorište Zir, A1, Mogarić, Grad Gospić, Općina Lovinac, Ličko-senjska županija, Hrvatska",15.60135,,,Mogarić
Severozápad,50.71845,0.0,fill,,,cz,Česko,417 81,black,"Moldava, okres Teplice, Ústecký kraj, Severozápad, 417 81, Česko",13.68635,Moldava,,
województwo dolnośląskie,50.87958,0.0,ARAL,,,pl,Polska,59-921,black,"Aleja Trzech Państw, Kopaczów, gmina Bogatynia, powiat zgorzelecki, województwo dolnośląskie, 59-921, Polska",14.8241,,,
Praha,50.02567,0.0,RoBiN OIL,,Hlavní město Praha,cz,Česko,159 00,black,"53, Strakonická, Malá Chuchle, Praha, obvod Praha 5, Hlavní město Praha, Praha, 159 00, Česko",14.39462,Malá Chuchle,,obvod Praha 5
,49.31854,36.9,RoBiN OIL,,,cz,Česko,341 01,#009900,"1057, Strakonická, Horažďovice, okres Klatovy, Plzeňský kraj, 341 01, Česko",13.71376,Horažďovice,Včera,
Střední Morava,49.46356,0.0,MOL,,,cz,Česko,750 02,black,"536, Lipnická, Výstaviště, Přerov, okres Přerov, Olomoucký kraj, Střední Morava, 750 02, Česko",17.44253,Přerov,,
Střední Čechy,50.12305,38.5,GO tank s.r.o.,,,cz,Česko,252 67,#009900,"GO tank, Ke Kopanině, Kněžívka, Tuchoměřice, okres Praha-západ, Střední Čechy, 252 67, Česko",14.28271,Kněžívka,před 3 dny,
Bratislavský kraj,48.42912,0.0,Neznámá,,,sk,Slovensko,901 01,black,"TAM Autohof, Pezinská, Malacky, okres Malacky, Bratislavský kraj, 901 01, Slovensko",17.03815,,,
,49.16821,0.0,RoBiN OIL,,Brno,cz,Česko,627 00,black,"1176/3, Řípská, Slatina, Brno, okres Brno-město, Jihomoravský kraj, 627 00, Česko",16.68826,Slatina,,
